id,time_step,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z
12,1.8,2.0274734753,-0.2003898915,-0.5091434031,1.8263631524,-0.341676641,-0.6426125436
12,1.9,1.9976277422,-0.2310769213,-0.4815200635,1.8212919303,-0.3586296015,-0.6413495855
12,2,1.9529989415,-0.2745802591,-0.4962815878,1.7820631827,-0.4092323457,-0.65540773
12,2.1,1.9243942533,-0.3027205314,-0.5113417855,1.7600413813,-0.4412301073,-0.674013484
12,2.2,1.9029827785,-0.3216550583,-0.5236581131,1.7483100394,-0.4587609731,-0.6966214732
12,2.3,1.893388772,-0.3272473787,-0.5326347624,1.7440775853,-0.4639688744,-0.7105989357
12,2.4,1.8897437304,-0.3262501997,-0.5376432329,1.7414541612,-0.465170178,-0.7147991213
12,2.5,1.8909506256,-0.3224958618,-0.5376927369,1.7440283842,-0.4648137232,-0.7132983984
13,0.1,2.667827262,0.2351708407,-0.4650330539,2.5581312022,0.230015439,-0.7400951509
13,0.2,2.6714886582,0.2365321976,-0.4584521347,2.5698318674,0.2382640172,-0.7368654576
13,0.3,2.6685348562,0.2346665861,-0.4452299559,2.5792476869,0.235092131,-0.7269572891
13,0.4,2.668975758,0.2365367507,-0.4477613906,2.5485788306,0.2202104418,-0.7176219713
13,0.5,2.6805016241,0.2420403331,-0.4457434886,2.5852835356,0.2477157036,-0.7252263542
13,0.6,2.6776120038,0.2414853756,-0.4386347134,2.6169595041,0.2607433773,-0.7276841732
13,0.7,2.6715522001,0.236400133,-0.4407911547,2.6079204539,0.255434552,-0.7296536224
13,0.8,2.6614364528,0.2299611005,-0.4539318341,2.522019706,0.1833730182,-0.6995774402
13,0.9,2.6404720583,0.2125932256,-0.4819196721,2.4318618091,0.1190368182,-0.6805411593
13,1,2.5882559505,0.1814332895,-0.5248834086,2.3481987619,0.0557591137,-0.666822102
13,1.1,2.5477567854,0.1552810412,-0.5231531573,2.2890899399,0.024000962,-0.6144872901
13,1.2,2.4942652105,0.1371629095,-0.5074220038,2.2363826661,-0.0001408637,-0.5717285516
13,1.3,2.426810505,0.1150156204,-0.494578952,2.1769361862,-0.0369888375,-0.5276034553
13,1.4,2.3456082773,0.0843833641,-0.4803344826,2.1034665235,-0.0750983908,-0.4818678034
13,1.5,2.2354971674,0.0427931884,-0.4625187095,2.0189662594,-0.1298788449,-0.4423801883
13,1.6,2.1111451679,-0.0035554453,-0.4284263948,1.9316722826,-0.2005548095,-0.3886926423
13,1.7,2.0340330032,-0.0461432854,-0.3996626228,1.8727611128,-0.258265765,-0.356765485
13,1.8,2.0089970743,-0.0595874997,-0.3908386783,1.8574108615,-0.2785518627,-0.3524356251
13,1.9,1.9225306162,-0.1332779723,-0.3723080262,1.7917691454,-0.3689229534,-0.3410356343
13,2,1.8918046811,-0.1648846831,-0.3660321565,1.773465799,-0.4069230511,-0.3462596576
13,2.1,1.8779699726,-0.1812631519,-0.3801447766,1.7624826547,-0.4267618366,-0.3633802533
13,2.2,1.8718450139,-0.1985128692,-0.3861490265,1.7564280203,-0.4476063413,-0.3697626163
13,2.3,1.8709777207,-0.2040837952,-0.3872685302,1.7473653617,-0.4554594629,-0.3875665991
13,2.4,1.8674912386,-0.202544181,-0.3944267816,1.7459699428,-0.4634205887,-0.4045660447
13,2.5,1.8635646799,-0.2006766722,-0.40481196,1.7396223851,-0.4635330998,-0.4110654415
13,2.6,1.8629301422,-0.1995821463,-0.4081175607,1.7383192698,-0.4649507071,-0.4164928049
13,2.7,1.863858591,-0.1943247882,-0.4077775373,1.7347879751,-0.4586646178,-0.4223838747
13,2.8,1.8646072377,-0.1921577017,-0.4084793222,1.7340562783,-0.4583528224,-0.4240668249
13,2.9,1.8659768593,-0.1893690919,-0.4076723815,1.7308248199,-0.4560473227,-0.4253258157
13,3,1.8614940744,-0.192410124,-0.4098392656,1.7327982213,-0.4613800181,-0.4272036305
14,0.1,2.3015617843,0.1315395668,-0.5285736397,2.2250844124,0.0986876166,-0.7817847845
14,0.2,2.2979851229,0.1286544676,-0.5317825499,2.2251629813,0.1012203393,-0.7913157296
14,0.3,2.2965927989,0.1279630104,-0.5297694832,2.2229652385,0.0998327504,-0.7896943837
14,0.4,2.3002129424,0.1242308613,-0.5263403583,2.2272946019,0.1019613216,-0.7827556789
14,0.5,2.2990762046,0.1214364693,-0.5343230202,2.2262176666,0.0984747835,-0.7946810289
14,0.6,2.2959966886,0.1044606126,-0.5311932481,2.2336285324,0.1031802245,-0.7961879531
14,0.7,2.2960799847,0.1000141408,-0.5236079213,2.2183501017,0.0822327578,-0.7807281802
14,0.8,2.2769110591,0.0922614916,-0.526002138,2.1502430446,0.0133995533,-0.7502412967
14,0.9,2.2558651216,0.071038163,-0.491388871,2.1029363119,-0.0224099696,-0.6781947973
14,1,2.1081943993,-0.0380423813,-0.5525117722,1.9292681865,-0.2074683162,-0.6400279606
14,1.1,2.0350144955,-0.1025924853,-0.5762646772,1.855072533,-0.2963542699,-0.6223710108
14,1.2,1.9988218146,-0.1631091283,-0.5517740657,1.8131998675,-0.3783099596,-0.6337299879
14,1.3,1.9900508348,-0.2009448844,-0.5519289407,1.7920141825,-0.4104838656,-0.6702735502
14,1.4,2.028405022,-0.1922468675,-0.5265567061,1.838596563,-0.3747118744,-0.6723533112
14,1.5,2.0346496738,-0.2050030091,-0.5330821807,1.8471267881,-0.3789423728,-0.6897376198
14,1.6,2.0324247046,-0.2144079703,-0.5407683298,1.8490904928,-0.3844314709,-0.7062381764
14,1.7,2.0326279522,-0.2151193648,-0.5413285112,1.8490818107,-0.3829185009,-0.7088408985
14,1.8,2.0303391309,-0.21590987,-0.5429236566,1.8443222953,-0.3835704349,-0.707816467
14,1.9,2.0235226865,-0.20649362,-0.5438996447,1.8356374879,-0.3790617388,-0.7013991987
15,0.1,2.2089268891,0.098064312,-0.5308587608,2.1494545861,0.0697443608,-0.7953360204
15,0.2,2.2063084621,0.0965326404,-0.5375082873,2.1473048928,0.0721332537,-0.8024925677
15,0.3,2.2018502168,0.0968079231,-0.5354122016,2.1438373865,0.0681774457,-0.8001891492
15,0.4,2.1992857803,0.0953176182,-0.5323882054,2.1384641645,0.0546740118,-0.7948981138
15,0.5,2.1957249912,0.0950434886,-0.5321391689,2.134816221,0.053475905,-0.7945542283
15,0.6,2.1957723632,0.09475818,-0.5300541471,2.1319514884,0.0526502795,-0.7916931949
15,0.7,2.1927852888,0.0943065394,-0.5342739237,2.1309783384,0.0498523366,-0.7959812162
15,0.8,2.1819839539,0.100931431,-0.5454514963,2.0895639031,-0.0197674406,-0.7677154391
15,0.9,2.1083631803,0.0508600623,-0.5748154837,1.9792393156,-0.1930780265,-0.6426187203
15,1,2.0367927458,-0.0088884773,-0.5348544054,1.9019472425,-0.2768934959,-0.5158159462
15,1.1,1.9760136223,-0.0817764789,-0.4940729932,1.8287731562,-0.3458855555,-0.4557152441
15,1.2,1.9386809407,-0.1417689561,-0.4652480269,1.7757345555,-0.400744637,-0.4513084636
15,1.3,1.9617245322,-0.155311123,-0.442203617,1.7740185578,-0.3853877097,-0.4842543801
15,1.4,1.968974091,-0.1642659914,-0.4383204038,1.773774509,-0.3852730561,-0.4923632659
15,1.5,1.9734271222,-0.1719327842,-0.4383040017,1.7733162587,-0.3879729479,-0.4946218092
15,1.6,1.9721657801,-0.1770786933,-0.4405924187,1.7721312119,-0.3932763275,-0.4967193695
15,1.7,1.9698866265,-0.180911267,-0.4386743501,1.7716873793,-0.3980848313,-0.4974264602
15,1.8,1.96998895,-0.1827726405,-0.4327502782,1.7717417039,-0.3983993453,-0.4968254167
15,1.9,1.9678877715,-0.182250462,-0.4273697162,1.773092202,-0.4012820613,-0.4903963445
16,0.1,2.2986443441,0.0108140293,-0.5718743492,2.2986433428,0.0108186765,-0.8444646202
16,0.2,2.2999104548,0.0114312443,-0.5719641976,2.2999094535,0.0114358915,-0.8445544686
16,0.3,2.2911633148,0.020596503,-0.5817711112,2.2911623135,0.0206011493,-0.8543614433
16,0.4,2.2780321827,0.0229949686,-0.5871525327,2.2780311814,0.0229996149,-0.8597428648
16,0.5,2.2780321827,0.0229949686,-0.5871525327,2.2780311814,0.0229996149,-0.8597428648
16,0.6,2.2757958816,0.0192208667,-0.5835636573,2.2757948803,0.019225513,-0.8561539894
16,0.7,2.173487382,0.0415275988,-0.602095386,2.0261214276,-0.1332505532,-0.7402474936
16,0.8,2.173487382,0.0415275988,-0.602095386,2.0261214276,-0.1332505532,-0.7402474936
16,0.9,2.0143683458,-0.0422758306,-0.524517531,1.8784383125,-0.2968145112,-0.4744203215
16,1,1.942145495,-0.1293215709,-0.4651513905,1.7762707058,-0.38309693,-0.462140863
16,1.1,1.942145495,-0.1293215709,-0.4651513905,1.7762707058,-0.38309693,-0.462140863
16,1.2,1.9208312081,-0.1909887025,-0.4483266662,1.7295157075,-0.4294799753,-0.506730535
16,1.3,1.9683423918,-0.1652954737,-0.4353657201,1.76649936,-0.3732927361,-0.5143002509
16,1.4,1.9641332125,-0.1771637143,-0.4338436099,1.7601225137,-0.3779727217,-0.5231254838
16,1.5,1.9640447248,-0.1828455383,-0.4359069031,1.758426233,-0.3820802109,-0.5249666641
16,1.6,1.9665087322,-0.1860719697,-0.4341911528,1.7558660317,-0.3782916766,-0.5267971601
16,1.7,1.9686026038,-0.1848595597,-0.4331068405,1.7585712282,-0.3772642008,-0.5267731832
16,1.8,1.9688535785,-0.1841669013,-0.4329071649,1.7625810058,-0.380502742,-0.5267496384
16,1.9,1.9692914342,-0.179442153,-0.4310489511,1.7646297171,-0.3782875855,-0.5231147582
16,2,1.9735859588,-0.169650908,-0.4297140365,1.7723411571,-0.3746369224,-0.5155862221
16,2.1,1.9725864468,-0.1655185874,-0.4256732919,1.7730043857,-0.3733214293,-0.5086532411
17,0.1,2.2649513082,0.1647590521,-0.5292665594,2.2267206138,0.1450124669,-0.80983075
17,0.2,2.2628184945,0.1625533557,-0.5317994495,2.2248507146,0.1491649411,-0.81279223
17,0.3,2.2622906515,0.1617285705,-0.535586679,2.2188324007,0.1471239187,-0.8157579671
17,0.4,2.2635323575,0.161965132,-0.5335280898,2.21725381,0.143716961,-0.8130062523
17,0.5,2.2641732304,0.1617896278,-0.5326612709,2.2191478597,0.1425894807,-0.8123136324
17,0.6,2.2669761918,0.1609850422,-0.5381325947,2.2220369952,0.1436714463,-0.8179257645
17,0.7,2.2679110219,0.1579315178,-0.5369318535,2.2201038919,0.1445505438,-0.8164567023
17,0.8,2.2655946524,0.1545890257,-0.5302716277,2.210938899,0.1400281865,-0.8084247472
17,0.9,2.2547333842,0.1382861294,-0.5302599911,2.1879267596,0.1242977401,-0.8057495528
17,1,2.2268242527,0.1142789163,-0.5411431894,2.1367237984,0.0781746959,-0.8072711543
17,1.1,2.183030664,0.0767103732,-0.5480940783,2.0488495378,-0.0231418119,-0.7737593569
17,1.2,2.1566962021,0.048287402,-0.507119128,2.0092730908,-0.0756970568,-0.7018238478
17,1.3,2.0907186426,-0.0150471872,-0.5095490004,1.9329136427,-0.1475342208,-0.6938550004
17,1.4,1.994586752,-0.1101892906,-0.5198734764,1.8349964421,-0.2872989237,-0.657737087
17,1.5,1.9580933591,-0.1503816167,-0.5226779078,1.8074962893,-0.327144911,-0.6727136095
17,1.6,1.9133926064,-0.2118195861,-0.5364565522,1.7549744255,-0.3919640736,-0.6746697765
17,1.7,1.8851074411,-0.2546660187,-0.5485418365,1.7272600294,-0.4314320404,-0.6919650848
17,1.8,1.8645635635,-0.2832536186,-0.5586984993,1.7164576995,-0.4609352234,-0.7110339538
17,1.9,1.8616992185,-0.2966515173,-0.562591128,1.7185691062,-0.4662611434,-0.7282022355
17,2,1.8716400109,-0.2952539283,-0.5621327294,1.7231539416,-0.4625920897,-0.725477765
17,2.1,1.8814986,-0.2796814434,-0.5611236103,1.7308566077,-0.456756368,-0.711650767
18,0.1,2.4363071664,0.0396664846,-0.5483246229,2.4363061487,0.0396712072,-0.8253694227
18,0.2,2.443292492,0.0464790866,-0.5485713526,2.4432914744,0.0464838092,-0.8256161525
18,0.3,2.4450045964,0.0561211674,-0.5535861294,2.4450035787,0.05612589,-0.8306309292
18,0.4,2.4445675394,0.062313129,-0.5597103954,2.4445665218,0.0623178516,-0.8367551952
18,0.5,2.4442952944,0.0707564683,-0.5589485536,2.4442942768,0.0707611909,-0.8359933534
18,0.6,2.4339950071,0.0827290867,-0.5454461354,2.4339939894,0.0827338093,-0.8224909962
18,0.7,2.3966212087,0.0729379796,-0.5604298238,2.396620191,0.0729427022,-0.8374746236
18,0.8,2.3373420401,0.1665114237,-0.5648610025,2.2832470704,0.1384370673,-0.7920647833
18,0.9,2.1661153615,0.1349726935,-0.5615445777,1.9932861577,0.0007874273,-0.7235657934
18,1,2.0132387049,0.00052652,-0.4823300879,1.8517340207,-0.223081333,-0.4524693872
18,1.1,1.9543247974,-0.0855322653,-0.4597180551,1.8118102251,-0.3211123024,-0.4087240929
18,1.2,1.918205517,-0.1373517645,-0.4499155848,1.7860443249,-0.3845834969,-0.4141822807
18,1.3,1.9085574868,-0.1506391992,-0.4520011206,1.7777273373,-0.4011971444,-0.4228891899
18,1.4,1.8871634358,-0.1890805772,-0.4593887679,1.7579527409,-0.451660779,-0.4565366697
18,1.5,1.8807482836,-0.1937614022,-0.4616629753,1.7501708791,-0.4633707075,-0.4686306353
18,1.6,1.87901898,-0.1828602244,-0.46587235,1.7428432991,-0.453288337,-0.4763454826
18,1.7,1.8726803866,-0.1895168334,-0.4644626283,1.7355664446,-0.4591629059,-0.4819571197
18,1.8,1.8726803866,-0.1895168334,-0.4644626283,1.7355664446,-0.4591629059,-0.4819571197
18,1.9,1.8596825912,-0.1954253437,-0.4683669689,1.7320343586,-0.4675442055,-0.4853005516
18,2,1.8589760134,-0.1905352859,-0.4729666062,1.7294137304,-0.4641108045,-0.4880563708
18,2.1,1.8585639067,-0.1904185271,-0.4721162324,1.7263185281,-0.4628230656,-0.4833550044
19,0.1,2.3608404323,0.2818600818,-0.5548989306,2.3608394146,0.281864812,-0.8319437305
19,0.2,2.3670921537,0.284572446,-0.5488085605,2.367091136,0.2845771763,-0.8258534214
19,0.3,2.3657161638,0.2879311751,-0.5490939559,2.3657151461,0.2879359053,-0.8261388167
19,0.4,2.3690501344,0.2880984237,-0.5526534774,2.3690491168,0.2881031539,-0.8296982772
19,0.5,2.3588162835,0.27988812,-0.55111218,2.3588152659,0.2798928502,-0.8281569799
19,0.6,2.3439732861,0.2679132119,-0.5575932046,2.3439722685,0.2679179422,-0.8346380044
19,0.7,2.3407853674,0.253470909,-0.5531166304,2.3407843497,0.2534756392,-0.8301614302
19,0.8,2.332070605,0.2299486144,-0.5544830535,2.3320695873,0.2299533446,-0.8315278533
19,0.9,2.3220662898,0.2115373533,-0.5512947843,2.3220652721,0.2115420835,-0.8283395841
19,1,2.2431980784,0.1938547973,-0.5818649292,2.1357405045,0.0989619313,-0.8244789754
19,1.1,2.1480789655,0.1454299484,-0.5562794968,1.9923308192,-0.0410591796,-0.736593683
19,1.2,2.0683155947,0.0708861145,-0.4823772873,1.9091387037,-0.1753644168,-0.5655001767
19,1.3,2.04351755,0.0187661809,-0.4541522817,1.8749850739,-0.232792124,-0.5077884424
19,1.4,2.0235113541,-0.0344809324,-0.4328451098,1.8387778225,-0.2748615014,-0.476850199
19,1.5,2.003536831,-0.0839325973,-0.4255950669,1.8062553296,-0.3227572813,-0.4669845095
19,1.6,1.9779217347,-0.1257534692,-0.4298314841,1.7774216804,-0.3601085835,-0.4795575542
19,1.7,1.961408051,-0.1632449774,-0.4372937952,1.7558521096,-0.3877040607,-0.5046340741
19,1.8,1.9486497797,-0.1860985246,-0.4521355452,1.7480254899,-0.4162234375,-0.5221249511
19,1.9,1.9588959484,-0.1778310004,-0.4566760187,1.7530940255,-0.3979491269,-0.5223472598
19,2,1.9641879033,-0.1689708735,-0.4579838079,1.7583741073,-0.3832772325,-0.5266149183
19,2.1,1.9594960128,-0.172121968,-0.4600342057,1.7554831236,-0.3877616487,-0.5290530791
19,2.2,1.9518976231,-0.1773972492,-0.4655761089,1.7531706437,-0.3980794367,-0.533897431
19,2.3,1.9535165181,-0.1739089315,-0.4624882548,1.758142072,-0.3964845088,-0.5342874028
20,0.1,2.8253381999,0.1619816915,-0.4849373495,2.8253371811,0.1619864217,-0.7623097555
20,0.2,2.8265650676,0.1494614781,-0.4808393926,2.8265640488,0.1494662084,-0.7582117986
20,0.3,2.8329074467,0.1253710244,-0.4793546441,2.8329064279,0.1253757547,-0.7567270807
20,0.4,2.8319832332,0.0978894689,-0.4788232076,2.8319822144,0.0978941991,-0.7561955831
20,0.5,2.8351924653,0.089958481,-0.4857884904,2.8351914464,0.0899632112,-0.7631609269
20,0.6,2.8055450572,0.0609456348,-0.5004033718,2.8055440384,0.060950365,-0.7777758083
20,0.7,2.7878873606,0.0547005252,-0.5016869373,2.7878863418,0.0547052554,-0.7790593128
20,0.8,2.7458863822,0.0436764261,-0.5132050935,2.7458853634,0.0436811563,-0.790577469
20,0.9,2.6808696368,0.0221179483,-0.5074648034,2.6088389396,-0.0159304616,-0.7273354495
20,1,2.5083111579,0.0509632617,-0.5138314792,2.3335685622,-0.1515242958,-0.4951181298
20,1.1,2.3614301978,0.0153532518,-0.5103846811,2.1954645908,-0.1926805953,-0.4609377519
20,1.2,2.3147183731,-0.0048198457,-0.5062174868,2.1478396873,-0.2151649926,-0.4571736609
20,1.3,2.1099241093,-0.0933709806,-0.4821000964,1.9401903863,-0.3105690452,-0.4220910806
20,1.4,2.0794356603,-0.1091378391,-0.4770620816,1.9081400443,-0.3266105752,-0.4182533469
20,1.5,1.95876716,-0.1882342601,-0.468245171,1.7820754557,-0.4141079865,-0.442932968
20,1.6,1.9238505665,-0.2104087658,-0.481558855,1.7449437857,-0.4500800162,-0.4669435738
20,1.7,1.9298776007,-0.1958183048,-0.4847915127,1.7409692994,-0.4327930435,-0.4826379562
20,1.8,1.9074396226,-0.211053983,-0.4972638729,1.7252883099,-0.4521264141,-0.4908540241
20,1.9,1.9097794148,-0.1997934611,-0.5000148275,1.7288016861,-0.4399990209,-0.4927644679
20,2,1.9135847722,-0.1864130302,-0.5036590065,1.7344794918,-0.4277535776,-0.4943418203
20,2.1,1.9059424579,-0.191715106,-0.5036005983,1.7274082257,-0.4334449488,-0.4937826208
20,2.2,1.903127751,-0.1893834971,-0.5038866903,1.7290659471,-0.4342793544,-0.4928105809
20,2.3,1.908266619,-0.179153101,-0.5067410793,1.7326950507,-0.4229105056,-0.4941813829
20,2.4,1.9054609434,-0.1774598282,-0.5081875106,1.7357026243,-0.4252616603,-0.4951238377
20,2.5,1.903128675,-0.1808896159,-0.5097277547,1.7346037663,-0.4293734502,-0.4940771113
20,2.6,1.8989853806,-0.185949003,-0.5103892996,1.727059589,-0.4319813576,-0.49336343
20,2.7,1.9019443517,-0.1803311791,-0.5083802162,1.7253731534,-0.4232180886,-0.4939132285
21,0.1,2.7761831929,0.2256511429,-0.4816838425,2.776182174,0.2256558731,-0.759056218
21,0.2,2.7660389353,0.2087493265,-0.4905472086,2.7660379164,0.2087540567,-0.7679195841
21,0.3,2.7552095689,0.2095296975,-0.4954090157,2.75520855,0.2095344277,-0.7727814217
21,0.4,2.7464085847,0.2042305929,-0.4894754202,2.7464075659,0.2042353231,-0.7668478567
21,0.5,2.7324459512,0.1975269436,-0.4926656155,2.7324449323,0.1975316738,-0.7700379909
21,0.6,2.7084594223,0.1781386261,-0.5002481079,2.7084584034,0.1781433563,-0.7776205444
21,0.7,2.6671522833,0.1696150216,-0.5115162972,2.6671512644,0.1696197518,-0.7888887033
21,0.8,2.6082350567,0.1546675243,-0.5238077984,2.6082340378,0.1546722545,-0.8011802349
21,0.9,2.5585893815,0.1245350482,-0.5330388172,2.5585883626,0.1245397785,-0.8104112537
21,1,2.4046701591,0.1266203822,-0.5399191722,2.2273175354,-0.0633347065,-0.6199874905
21,1.1,2.2571208117,0.0912802101,-0.5172269188,2.1052892268,-0.1401397888,-0.494200116
21,1.2,2.100587186,0.043282809,-0.4808697764,1.9916857415,-0.206322396,-0.4192123635
21,1.3,2.0627857516,0.029637395,-0.4729384852,1.9576572504,-0.2223129538,-0.4152193796
21,1.4,1.9249549401,-0.0368144319,-0.4399707854,1.8084658803,-0.3093057961,-0.4259064842
21,1.5,1.8703828236,-0.070333065,-0.4328783303,1.7609604867,-0.3573340468,-0.4468405443
21,1.6,1.8347713779,-0.1017549945,-0.4298339795,1.7349854222,-0.3903132071,-0.4707802377
21,1.7,1.8108487043,-0.124612756,-0.4374851367,1.7196281363,-0.413451264,-0.4901388544
21,1.8,1.7961067803,-0.1355495549,-0.4431591243,1.7073673634,-0.4221978911,-0.5072565156
21,1.9,1.8043943363,-0.1220151388,-0.4409654597,1.7021409558,-0.4000628395,-0.5094082299
21,2,1.8016738496,-0.11956696,-0.4460674089,1.697318432,-0.397967917,-0.5111480193
21,2.1,1.7915470273,-0.1274143482,-0.4515063061,1.698514254,-0.4109571094,-0.5183503552
21,2.2,1.7991151125,-0.1175209946,-0.449789537,1.7002815604,-0.3990412399,-0.5139381913
21,2.3,1.7970990023,-0.118941252,-0.450370981,1.7023418609,-0.4012648956,-0.5167640655
21,2.4,1.7952467173,-0.1215389379,-0.4502843043,1.7006622969,-0.4034635407,-0.51856893
21,2.5,1.7927526111,-0.1268812856,-0.4462629328,1.698943921,-0.4075383151,-0.5205009915
21,2.6,1.7911993915,-0.1266437349,-0.4451854125,1.7008426056,-0.4081929102,-0.5203708716
22,0.1,2.2696020486,0.2518863732,-0.5463026482,2.2010732279,0.2127538583,-0.8545937784
22,0.2,2.2682856372,0.2515639807,-0.5480318915,2.1999081791,0.2134828579,-0.8565063717
22,0.3,2.2690825094,0.251586292,-0.5487645604,2.1996142308,0.2137689439,-0.8570321275
22,0.4,2.2698254469,0.2511963258,-0.5443674074,2.2005810494,0.2123423727,-0.8525577048
22,0.5,2.2700602953,0.2499190745,-0.5496901011,2.2061296311,0.2070409252,-0.8584821636
22,0.6,2.2734697555,0.2492002149,-0.5405069471,2.2058408309,0.2113986054,-0.8491656343
22,0.7,2.2691404263,0.2386640052,-0.5465682715,2.2041043003,0.1943460783,-0.8548918852
22,0.8,2.2758201785,0.2254763771,-0.542144468,2.1951944532,0.1843529426,-0.8471695014
22,0.9,2.2834684384,0.2106393844,-0.5388660537,2.1881875041,0.1582833673,-0.8375926324
22,1,2.3077570994,0.1836586539,-0.4757496268,2.1902371398,0.1175279579,-0.7249421272
22,1.1,2.2587324333,0.1504640768,-0.5110778464,2.1120076882,0.0354853274,-0.7294841372
22,1.2,2.1743938941,0.0918074484,-0.5469047766,2.0106885928,-0.0816577373,-0.7146636967
22,1.3,2.0806863278,0.0217283287,-0.56325453,1.9164434455,-0.1911838022,-0.6994555869
22,1.4,2.006877242,-0.0390415442,-0.558598192,1.8370695029,-0.2677550013,-0.6875632055
22,1.5,1.9575788751,-0.0877728387,-0.5482228888,1.7830606853,-0.3183325618,-0.6794594304
22,1.6,1.9051274127,-0.1415010435,-0.5481271151,1.7316716972,-0.3705263541,-0.6847945078
22,1.7,1.8684086502,-0.1801805759,-0.5569745144,1.7001075629,-0.408010906,-0.701949238
22,1.8,1.8354951474,-0.2132503074,-0.5705807168,1.6811174351,-0.4373044939,-0.7354580184
22,1.9,1.8186345375,-0.2267438691,-0.5879460113,1.6654325353,-0.4427320417,-0.7641258074
22,2,1.8127221417,-0.2274152775,-0.6001286678,1.6615182331,-0.4499093022,-0.770097961
22,2.1,1.8091911337,-0.2282604138,-0.6015535816,1.6656197796,-0.4519694067,-0.7764995874
23,0.1,2.340384788,0.2950057281,-0.5629693511,2.266883529,0.2289952957,-0.8387956192
23,0.2,2.3424697761,0.293477507,-0.5571073593,2.2682673559,0.225236466,-0.8322445989
23,0.3,2.3428587178,0.2932766112,-0.5503112181,2.2714721878,0.2305482911,-0.8275051087
23,0.4,2.3472486025,0.2936049964,-0.5521271522,2.2743432837,0.2289748153,-0.8284869918
23,0.5,2.3484490381,0.2947029623,-0.5520664877,2.2760512798,0.2317310777,-0.8289325547
23,0.6,2.3518135567,0.2938036216,-0.5484445518,2.2744465867,0.2260880817,-0.8228149951
23,0.7,2.3511966285,0.2943251953,-0.543782196,2.2613820125,0.2070342312,-0.8083518124
23,0.8,2.3233765111,0.2790193985,-0.5724550674,2.2139089849,0.1203483726,-0.7967331688
23,0.9,2.300028492,0.2552353467,-0.5620752209,2.1418972604,0.0579633425,-0.7277510317
23,1,2.2608587244,0.2294290657,-0.5458972817,2.087475178,0.0008550951,-0.6419217913
23,1.1,2.1976199848,0.1760694737,-0.5246212925,2.0273367924,-0.0689894709,-0.5673846441
23,1.2,2.1249828411,0.1162824332,-0.500715325,1.964581683,-0.1447055828,-0.5053901509
23,1.3,2.0592817472,0.0568752361,-0.4724338337,1.9045603229,-0.209010979,-0.4693863599
23,1.4,1.9975506002,-0.0100249578,-0.4581281565,1.8459451644,-0.281827448,-0.4550918635
23,1.5,1.9505336599,-0.0673606103,-0.441496453,1.8008726498,-0.3438858716,-0.4520042346
23,1.6,1.9175285717,-0.1069347137,-0.4373022705,1.7745703228,-0.3902244387,-0.4539068174
23,1.7,1.8882989592,-0.1365210485,-0.4331750574,1.7546991992,-0.4254957214,-0.4640594544
23,1.8,1.8717766935,-0.1517890841,-0.428516519,1.7447154438,-0.4398097839,-0.4758543701
23,1.9,1.8585882726,-0.1642389006,-0.4258247591,1.7414016584,-0.4550115173,-0.4754268677
23,2,1.8588901591,-0.1657723162,-0.4255417097,1.7399921006,-0.4558115713,-0.47946504
23,2.1,1.8613816123,-0.1645335375,-0.4248258985,1.7387423157,-0.4521904211,-0.483749856
23,2.2,1.8632667561,-0.1670428385,-0.4240756003,1.738484008,-0.4530732651,-0.4865200272
23,2.3,1.8611625282,-0.1722198024,-0.4237557378,1.740197041,-0.4596756147,-0.4875913225
23,2.4,1.8612102743,-0.17442044,-0.4214446113,1.7414493778,-0.4622676817,-0.4854298891
23,2.5,1.8623405304,-0.1752374067,-0.4203399096,1.7417837202,-0.4620274156,-0.4874259841
24,0.1,2.4867757492,0.2213086797,-0.5451390783,2.4867746864,0.2213136083,-0.8344681799
24,0.2,2.4804600874,0.2154689959,-0.5477047289,2.4804590246,0.2154739245,-0.8370338305
24,0.3,2.4773017091,0.2038928429,-0.540504461,2.4773006463,0.2038977715,-0.8298335625
24,0.4,2.4708088265,0.189995526,-0.5442467467,2.4708077637,0.1900004546,-0.8335758483
24,0.5,2.4768367399,0.1746264075,-0.5374622229,2.4768356771,0.1746313361,-0.8267913245
24,0.6,2.4501562494,0.0996304141,-0.5651897861,2.4860230585,0.0366765664,-0.7976422494
24,0.7,2.31091923,0.1485052994,-0.5715854538,2.1472216153,0.0265037292,-0.7886251968
24,0.8,2.1342244638,0.0695425456,-0.5018153346,1.9647731784,-0.1903257603,-0.5599779812
24,0.9,2.0521806611,-0.0044393537,-0.470509125,1.875619718,-0.2668109205,-0.5084199144
24,1,1.9902811252,-0.0771220838,-0.4434243334,1.8052704339,-0.3333527439,-0.4864036038
24,1.1,1.9441380538,-0.1343387908,-0.4355321351,1.7579002681,-0.3894395268,-0.4892721432
24,1.2,1.9143573901,-0.1675550104,-0.4420833563,1.737790953,-0.4268914439,-0.5104261525
24,1.3,1.9169569808,-0.1645577169,-0.4441542582,1.7396503745,-0.4176166568,-0.5217133603
24,1.4,1.9064292964,-0.1757534953,-0.448409499,1.7287785387,-0.4260231909,-0.5327399927
24,1.5,1.8992941484,-0.1766399962,-0.4536869387,1.7210059298,-0.4258697465,-0.5396275985
24,1.6,1.8936166567,-0.1787059502,-0.4561515784,1.7173059679,-0.4283135772,-0.5449870209
