rosbagTimestamp,right_elbow_x,right_elbow_y,right_elbow_z
1525775025,2.32161085313,-0.361060197836,-0.556846601482
1525775025,2.32094211111,-0.361342091161,-0.568250956936
1525775025,2.31821602709,-0.361873381692,-0.571449799462
1525775025,2.32038667908,-0.35993031952,-0.570134866029
1525775025,2.32142622763,-0.359982958523,-0.570795087132
1525775026,2.3222187213,-0.361503036179,-0.56872142061
1525775026,2.32126194917,-0.360618029928,-0.5637584044
1525775026,2.32211034093,-0.360927749712,-0.563226058883
1525775026,2.32101386944,-0.357260212235,-0.569345195481
1525775026,2.31671550643,-0.353558262692,-0.571950526372
1525775026,2.31343772062,-0.353201585279,-0.559009962574
1525775026,2.32084907431,-0.350676075878,-0.562816142141
1525775026,2.31735006677,-0.352363680283,-0.560175382218
1525775026,2.30968184896,-0.350220794632,-0.559373474169
1525775026,2.30995723129,-0.350729246989,-0.56213885604
1525775027,2.31227023005,-0.353757741911,-0.562314523715
1525775027,2.3127924482,-0.355402790042,-0.563593212157
1525775027,2.3086872171,-0.34943167475,-0.559388668269
1525775027,2.3105224277,-0.351497036661,-0.559951236045
1525775027,2.31777469236,-0.355552918225,-0.545659392567
1525775027,2.32172290182,-0.349976762365,-0.548991194179
1525775027,2.32247268012,-0.349891737639,-0.542797715488
1525775027,2.32309227983,-0.351790172863,-0.552644763662
1525775027,2.32341209623,-0.354682383602,-0.557664235052
1525775028,2.32488646161,-0.355261388196,-0.558205805409
1525775028,2.32334739686,-0.356820475881,-0.560376087841
1525775028,2.32368993867,-0.357431344984,-0.557581045154
1525775028,2.32295653652,-0.357727581809,-0.558886828593
1525775028,2.32520313235,-0.357655765695,-0.555058223564
1525775028,2.32183523076,-0.356610703603,-0.549024397717
1525775028,2.32423049064,-0.359600288311,-0.553045036398
1525775028,2.32728930889,-0.359327755102,-0.558119510524
1525775028,2.32692991339,-0.358685666579,-0.563057985766
1525775028,2.32722704751,-0.359750820517,-0.560045901897
1525775029,2.32721190556,-0.359513515885,-0.561232303208
1525775029,2.32668823735,-0.360387022447,-0.558450318863
1525775029,2.33138308868,-0.362489513747,-0.553170795092
1525775029,2.33190163076,-0.360444498414,-0.554560079224
1525775029,2.33009791795,-0.362624345128,-0.55724830502
1525775029,2.32885086153,-0.36224025547,-0.553082284814
1525775029,2.32852076885,-0.360476798431,-0.555281929598
1525775029,2.32996705889,-0.361568193265,-0.55610780161
1525775029,2.33110792979,-0.359671826769,-0.553731463027
1525775029,2.33139797139,-0.362979870137,-0.556349384014
1525775030,2.34106564737,-0.362441565583,-0.569049248627
1525775030,2.37186323439,-0.358263718082,-0.570425460386
1525775030,2.41390349881,-0.348736921814,-0.566012284731
1525775030,2.47671567695,-0.330236538504,-0.568670840648
1525775030,2.5392441723,-0.31463920189,-0.5718866465
1525775030,2.60620382534,-0.297023416383,-0.571627309937
1525775030,2.66023822351,-0.277661096321,-0.559252569452
1525775030,2.69150360172,-0.264742677034,-0.54705493039
1525775030,2.76170545217,-0.22653674595,-0.523508435327
1525775030,2.79396121788,-0.198348639186,-0.520820077247
1525775031,2.8014701737,-0.167519006502,-0.511055578462
1525775031,2.82734843293,-0.123817251289,-0.510569772639
1525775031,2.84069862453,-0.0771849161788,-0.504826901756
1525775031,2.8573378475,-0.0315638681207,-0.50857049315
1525775031,2.87284209184,0.00842492593612,-0.509470696585
1525775031,2.89512059777,0.0291708039734,-0.504656813575
1525775031,2.89889303926,0.0323509917043,-0.506773221475
1525775031,2.89889303926,0.0323509917043,-0.506773221475
