rosbagTimestamp,right_shoulder_x,right_shoulder_y,right_shoulder_z
1525775027,2.32341311508,-0.354683299126,-0.280291462837
1525775028,2.32488748046,-0.35526230372,-0.280833002676
1525775028,2.32334841571,-0.356821391404,-0.283003285109
1525775028,2.32369095752,-0.357432260507,-0.280208242422
1525775028,2.32295755537,-0.357728497332,-0.281514086896
1525775028,2.3252041512,-0.357656681219,-0.277685451349
1525775028,2.32183624961,-0.356611619127,-0.271651594984
1525775028,2.32423150949,-0.359601203834,-0.2756722947
1525775028,2.32729032774,-0.359328670626,-0.280746707791
1525775028,2.32693093224,-0.358686582102,-0.285685244069
1525775028,2.32722806636,-0.35975173604,-0.282673160199
1525775029,2.32721292441,-0.359514431408,-0.283859500476
1525775029,2.3266892562,-0.360387937971,-0.28107751613
1525775029,2.33138410753,-0.36249042927,-0.275798053395
1525775029,2.33190264961,-0.360445413938,-0.277187276491
1525775029,2.3300989368,-0.362625260651,-0.279875502288
1525775029,2.32885188038,-0.362241170994,-0.275709543117
1525775029,2.3285217877,-0.360477713954,-0.277909157383
1525775029,2.32996807774,-0.361569108788,-0.278734998877
1525775029,2.33110894864,-0.359672742293,-0.27635872133
1525775029,2.33139899024,-0.362980785661,-0.278976581282
1525775030,2.34106666622,-0.362442481107,-0.291676476412
1525775030,2.37186425324,-0.358264633606,-0.293052688171
1525775030,2.41390451766,-0.348737837338,-0.288639543033
1525775030,2.4767166958,-0.330237454027,-0.291298098951
1525775030,2.53924519115,-0.314640117414,-0.294513843768
1525775030,2.60620484419,-0.297024331906,-0.294254537723
1525775030,2.66023924236,-0.277662011845,-0.281879827755
1525775030,2.69150462057,-0.264743592557,-0.269682127658
1525775030,2.76170647102,-0.226537676732,-0.246135693629
1525775030,2.79396223673,-0.198349569969,-0.24344732029
1525775031,2.80147119255,-0.167519937284,-0.233682790988
1525775031,2.82734945178,-0.123818174442,-0.233196985166
1525775031,2.84069964338,-0.0771858393318,-0.2274541448
1525775031,2.85733886636,-0.0315647931811,-0.231197705676
1525775031,2.87284311069,0.0084239999221,-0.23209792437
1525775031,2.89512161663,0.029169878913,-0.227284026101
1525775031,2.89889405811,0.0323500647366,-0.229400464519
1525775031,2.89889405811,0.0323500647366,-0.229400464519
