rosbagTimestamp,left_foot_x,left_foot_y,left_foot_z
1525775028,2.12064277413,-0.133837562618,-1.54272019191
1525775028,2.16140228436,-0.131846781796,-1.54379297346
1525775028,2.18899725233,-0.134828995498,-1.54752061389
1525775028,2.19942697605,-0.144412178623,-1.54724318638
1525775028,2.20964672873,-0.145030549287,-1.54075225712
1525775028,2.21700097873,-0.14920294659,-1.54439095601
1525775028,2.22401341719,-0.150942422785,-1.54959142122
1525775028,2.22833347624,-0.155729439997,-1.55691431306
1525775028,2.23030126309,-0.155181260772,-1.55271266014
1525775029,2.23200071332,-0.150719065809,-1.55169789587
1525775029,2.22467285585,-0.153016745924,-1.54762755645
1525775029,2.12066731227,-0.0883763274811,-1.52994626622
1525775029,2.16721542581,-0.0991044203554,-1.53581716474
1525775029,2.19036951549,-0.113103076456,-1.53975975467
1525775029,2.09941443853,-0.099081399749,-1.52542067546
1525775029,2.12653038681,-0.163318742164,-1.5282335192
1525775029,2.15772853203,-0.145488366336,-1.53680016212
1525775029,2.17848120999,-0.142917474067,-1.53629706452
1525775029,2.2024767859,-0.134223980775,-1.53565042414
1525775030,2.24127254729,-0.220460975111,-1.52626519067
1525775030,2.26549769276,-0.169386301166,-1.52863930309
1525775030,2.34176700076,-0.287997135516,-1.50863311352
1525775030,2.37400735215,-0.197478584473,-1.51918840772
1525775030,2.45151051384,-0.134090604475,-1.52557138284
1525775030,2.3190027254,-0.106751369523,-1.4916811256
1525775030,2.32885748947,0.0460757655226,-1.46423304169
1525775030,2.43443212522,0.05709020285,-1.47262515312
1525775030,2.56093846051,0.0544059522627,-1.47867566663
1525775030,2.60349479286,0.0752944600215,-1.47524576924
1525775031,2.61302303609,0.177871597682,-1.46012031596
1525775031,2.66204360662,0.224501263829,-1.46288062785
1525775031,2.70197680368,0.266449957876,-1.46246451477
1525775031,2.73338512466,0.291645660403,-1.47164932252
1525775031,2.74804621326,0.303300499413,-1.47202864884
1525775031,2.76283648652,0.305915574493,-1.47212245317
1525775031,2.76490825115,0.306660912913,-1.47483693832
1525775031,2.76490825115,0.306660912913,-1.47483693832
