rosbagTimestamp,head_x,head_y,head_z
1525775026,2.16603253854,-0.312995217548,-0.0951400668739
1525775026,2.16461775514,-0.310362776456,-0.0893706524974
1525775026,2.1652901342,-0.312673381897,-0.0873849829701
1525775026,2.16503009235,-0.310437054727,-0.0938828305257
1525775026,2.16574274407,-0.310241190293,-0.0922610527479
1525775026,2.15596005895,-0.30880494693,-0.0827330627125
1525775026,2.1647449553,-0.308127912708,-0.0863470171004
1525775026,2.16150766378,-0.306824946083,-0.0814608815519
1525775026,2.15542368767,-0.306226701829,-0.0786100901613
1525775026,2.15304184107,-0.307974940559,-0.0832631728429
1525775027,2.15324006308,-0.307292322643,-0.0880726523308
1525775027,2.15257891301,-0.305724789671,-0.0912027005615
1525775027,2.15580040115,-0.30639134278,-0.0775529473799
1525775027,2.15306454556,-0.306107600388,-0.0815552566666
1525775027,2.15148030656,-0.301551881109,-0.0798535601735
1525775027,2.15554521865,-0.297776109342,-0.0840578597728
1525775027,2.15316852069,-0.297205591949,-0.0804864246511
1525775027,2.15361600647,-0.300349297581,-0.0901599645029
1525775027,2.15207327054,-0.304818633081,-0.0977113809552
1525775028,2.15325783534,-0.304722071113,-0.0991158042517
1525775028,2.1525239364,-0.303934933916,-0.101655184491
1525775028,2.15306252609,-0.303881831352,-0.0973908889835
1525775028,2.15150196894,-0.303081422045,-0.0993890369378
1525775028,2.15366237484,-0.301490624315,-0.0962971259281
1525775028,2.14788555889,-0.30605735696,-0.0901044472379
1525775028,2.15085455921,-0.310518405624,-0.0928847163223
1525775028,2.15410307432,-0.311883383926,-0.0997062461991
1525775028,2.15301514524,-0.308244593977,-0.106535496353
1525775028,2.15212772021,-0.312118742745,-0.103293122488
1525775029,2.15313993019,-0.312486750501,-0.102860447984
1525775029,2.15550665762,-0.313863939074,-0.0965559217649
1525775029,2.16518662135,-0.313835278029,-0.0877905764619
1525775029,2.16389096455,-0.316130906567,-0.0907684769761
1525775029,2.16223397592,-0.316949851863,-0.093278282291
1525775029,2.15814096262,-0.315104591018,-0.0902687152546
1525775029,2.16099666909,-0.313415188439,-0.0903250306759
1525775029,2.16511997188,-0.315516918899,-0.0892227508997
1525775029,2.16574888516,-0.31489756234,-0.0866889244745
1525775029,2.16469394273,-0.315035597221,-0.089763536078
1525775030,2.18309723919,-0.311442542562,-0.0926642079252
1525775030,2.22383572528,-0.298370432471,-0.090292119407
1525775030,2.27541109596,-0.275251895856,-0.0858964043132
1525775030,2.35783337878,-0.247971456994,-0.0805212493038
1525775030,2.43287991617,-0.222412328183,-0.0804084573385
1525775030,2.51263473525,-0.200579363108,-0.0759282815446
1525775030,2.5713812881,-0.17895880125,-0.0622502746766
1525775030,2.60432023987,-0.163495987998,-0.0503472889788
1525775030,2.6631468244,-0.124031385929,-0.031471375911
1525775030,2.70903931889,-0.0932717035015,-0.0234814932143
1525775031,2.71616273612,-0.0555971892678,-0.0179114205036
1525775031,2.74583711482,-0.00657362083292,-0.0183930511108
1525775031,2.75540213998,0.0412209022549,-0.01426387482
1525775031,2.77323788965,0.0876525969505,-0.0189661498076
1525775031,2.79335422392,0.123589774114,-0.0159203710384
1525775031,2.81488588515,0.147590173639,-0.0128952883857
1525775031,2.81877648789,0.151210595034,-0.0153342980381
1525775031,2.81877648789,0.151210595034,-0.0153342980381
